Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
Txn_8377812,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-03-27
Txn_2163150,Salad,1,5.0,5.0,Cash,In-Store,2023-08-25
Txn_2371464,Smoothie,4,4.0,16.0,Cash,In-Store,2023-09-20
Txn_5276842,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-06-26
Txn_1367003,Salad,5,5.0,25.0,Cash,In-Store,2023-11-10
Txn_3466686,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-09-03
Txn_6064301,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-07-12
Txn_5005674,Salad,4,5.0,20.0,Credit Card,In-Store,2023-10-03
Txn_1714471,Juice,4,3.0,12.0,Cash,Takeaway,2023-08-17
Txn_1064565,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-03-14
Txn_9104545,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-03-19
Txn_2108125,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-10-06
Txn_8743849,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-04
Txn_6234070,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-01-31
Txn_7637178,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-05-26
Txn_1281536,Smoothie,5,4.0,20.0,Digital Wallet,In-Store,2023-03-19
Txn_8736069,Tea,5,1.5,7.5,Cash,Takeaway,2023-07-06
Txn_9281710,Juice,3,3.0,9.0,Credit Card,In-Store,2023-08-05
Txn_9131337,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-05-24
Txn_2278015,Tea,2,1.5,3.0,Digital Wallet,In-Store,2023-04-10
Txn_7860054,Tea,5,1.5,7.5,Credit Card,In-Store,2023-02-07
Txn_8304399,Tea,2,1.5,3.0,Cash,In-Store,2023-06-08
Txn_4565233,Salad,3,5.0,15.0,Credit Card,In-Store,2023-11-16
Txn_6898341,Tea,2,1.5,3.0,Credit Card,In-Store,2023-08-21
Txn_7322436,Sandwich,3,4.0,12.0,Digital Wallet,In-Store,2023-06-29
Txn_1733916,Sandwich,4,4.0,16.0,Digital Wallet,In-Store,2023-01-12
Txn_6309570,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-09-26
Txn_3499910,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-09-29
Txn_8620426,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-11-28
Txn_2037742,Cake,4,3.0,12.0,Digital Wallet,In-Store,2023-11-14
Txn_7013527,Salad,2,5.0,10.0,Credit Card,In-Store,2023-05-18
Txn_2798420,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-17
Txn_5506907,Cookie,2,1.0,2.0,Cash,Takeaway,2023-12-08
Txn_5353468,Tea,2,1.5,3.0,Credit Card,In-Store,2023-11-30
Txn_7485712,Sandwich,4,4.0,16.0,Cash,In-Store,2023-04-15
Txn_9810868,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-10-05
Txn_4722816,Salad,4,5.0,20.0,Cash,In-Store,2023-10-19
Txn_7814690,Smoothie,1,4.0,4.0,Credit Card,Takeaway,2023-05-10
Txn_6083650,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-07-01
Txn_8342990,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-04-23
Txn_4407959,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-01-28
Txn_3422759,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-02-19
Txn_8164332,Tea,4,1.5,6.0,Cash,Takeaway,2023-04-22
Txn_3166181,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-05-21
Txn_5173881,Cookie,3,1.0,3.0,Cash,Takeaway,2023-01-29
Txn_9612877,Smoothie,1,4.0,4.0,Cash,In-Store,2023-03-07
Txn_4296204,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-11-28
Txn_6478978,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-10-27
Txn_4897182,Cake,3,3.0,9.0,Cash,Takeaway,2023-11-26
Txn_7630750,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-03-16
Txn_1269252,Cake,1,3.0,3.0,Digital Wallet,Takeaway,2023-07-18
Txn_3193212,Cake,1,3.0,3.0,Cash,In-Store,2023-11-23
Txn_2370338,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-30
Txn_8628848,Juice,1,3.0,3.0,Credit Card,In-Store,2023-01-29
Txn_5275315,Smoothie,2,4.0,8.0,Digital Wallet,In-Store,2023-01-19
Txn_8124663,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-10-15
Txn_6717074,Tea,3,1.5,4.5,Digital Wallet,Takeaway,2023-06-12
Txn_2902289,Tea,5,1.5,7.5,Credit Card,In-Store,2023-12-16
Txn_9231214,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-05-24
Txn_2005789,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-03-13
Txn_9134335,Cake,3,3.0,9.0,Digital Wallet,Takeaway,2023-01-30
Txn_6652858,Salad,5,5.0,25.0,Credit Card,In-Store,2023-09-13
Txn_5932892,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-11-19
Txn_7466586,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-02
Txn_4207981,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-03-17
Txn_1165779,Cookie,4,1.0,4.0,Digital Wallet,Takeaway,2023-06-30
Txn_4607933,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-09-22
Txn_2324227,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-06-07
Txn_2452819,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-07-31
Txn_6732494,Coffee,2,2.0,4.0,Credit Card,Takeaway,2023-03-18
Txn_5458161,Sandwich,1,4.0,4.0,Digital Wallet,Takeaway,2023-07-19
Txn_5747094,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-11
Txn_9782087,Sandwich,4,4.0,16.0,Credit Card,In-Store,2023-07-27
Txn_5824950,Coffee,1,2.0,2.0,Credit Card,In-Store,2023-12-06
Txn_6682782,Cookie,5,1.0,5.0,Cash,In-Store,2023-12-15
Txn_3206293,Cookie,5,1.0,5.0,Digital Wallet,Takeaway,2023-05-04
Txn_2859077,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-01-31
Txn_8066306,Cake,5,3.0,15.0,Digital Wallet,Takeaway,2023-01-07
Txn_5224275,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-12-17
Txn_3842567,Salad,1,5.0,5.0,Credit Card,In-Store,2023-03-13
Txn_6602557,Cake,4,3.0,12.0,Cash,Takeaway,2023-02-06
Txn_8065180,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-06-07
Txn_3396099,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-04-06
Txn_7767493,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-02-20
Txn_2954575,Tea,2,1.5,3.0,Digital Wallet,Takeaway,2023-11-14
Txn_2134650,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-02-11
Txn_8794205,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-10-22
Txn_8294790,Cookie,1,1.0,1.0,Digital Wallet,Takeaway,2023-09-01
Txn_4207219,Cake,1,3.0,3.0,Cash,In-Store,2023-09-16
Txn_1921415,Cake,1,3.0,3.0,Cash,Takeaway,2023-11-03
Txn_3709876,Coffee,1,2.0,2.0,Credit Card,Takeaway,2023-11-04
Txn_6063689,Cookie,3,1.0,3.0,Cash,In-Store,2023-02-01
Txn_8126762,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-06-08
Txn_1235828,Tea,4,1.5,6.0,Cash,Takeaway,2023-02-19
Txn_4992510,Cookie,4,1.0,4.0,Cash,In-Store,2023-01-26
Txn_6472826,Juice,4,3.0,12.0,Cash,In-Store,2023-04-11
Txn_8131052,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-09-16
Txn_6636395,Juice,4,3.0,12.0,Cash,In-Store,2023-01-30
Txn_3353615,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-07-24
Txn_6705109,Cake,3,3.0,9.0,Cash,In-Store,2023-08-05
Txn_8421481,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-07-27
Txn_6201227,Salad,2,5.0,10.0,Cash,Takeaway,2023-01-15
Txn_9052231,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-08-20
Txn_8228865,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-09-19
Txn_5875188,Salad,3,5.0,15.0,Digital Wallet,In-Store,2023-07-09
Txn_1307239,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-26
Txn_5138519,Cake,5,3.0,15.0,Cash,In-Store,2023-05-22
Txn_6710660,Salad,2,5.0,10.0,Cash,In-Store,2023-02-08
Txn_9523369,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-08-25
Txn_6188931,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-01-28
Txn_2365394,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-04-06
Txn_2898188,Salad,4,5.0,20.0,Digital Wallet,Takeaway,2023-04-26
Txn_5300938,Tea,5,1.5,7.5,Cash,Takeaway,2023-10-30
Txn_1489746,Cookie,3,1.0,3.0,Digital Wallet,In-Store,2023-12-18
Txn_2864951,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-10-09
Txn_4762520,Smoothie,1,4.0,4.0,Cash,Takeaway,2023-07-17
Txn_6869880,Juice,4,3.0,12.0,Digital Wallet,Takeaway,2023-08-05
Txn_3054405,Juice,3,3.0,9.0,Cash,In-Store,2023-11-19
Txn_1443201,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-10-03
Txn_9157460,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-01-23
Txn_2299364,Salad,1,5.0,5.0,Cash,In-Store,2023-10-26
Txn_9300970,Cake,2,3.0,6.0,Credit Card,Takeaway,2023-03-06
Txn_5747642,Salad,2,5.0,10.0,Cash,Takeaway,2023-07-26
Txn_1505875,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-05-17
Txn_5417192,Cookie,4,1.0,4.0,Cash,In-Store,2023-06-23
Txn_5357157,Juice,4,3.0,12.0,Credit Card,In-Store,2023-05-21
Txn_2000400,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-09-29
Txn_3105489,Cake,3,3.0,9.0,Digital Wallet,In-Store,2023-03-14
Txn_2096922,Coffee,3,2.0,6.0,Digital Wallet,Takeaway,2023-12-11
Txn_9265178,Sandwich,4,4.0,16.0,Cash,Takeaway,2023-03-18
Txn_7126770,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-11-09
Txn_6348409,Salad,3,5.0,15.0,Credit Card,Takeaway,2023-07-26
Txn_8160791,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-10-24
Txn_1647069,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-04-06
Txn_1512185,Coffee,4,2.0,8.0,Cash,Takeaway,2023-06-16
Txn_1004563,Tea,5,1.5,7.5,Credit Card,In-Store,2023-10-28
Txn_1927431,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-02-07
Txn_3432433,Cookie,5,1.0,5.0,Cash,In-Store,2023-02-19
Txn_1130142,Cookie,1,1.0,1.0,Credit Card,In-Store,2023-03-13
Txn_3279039,Cake,4,3.0,12.0,Credit Card,In-Store,2023-06-26
Txn_8305936,Juice,3,3.0,9.0,Digital Wallet,In-Store,2023-08-02
Txn_3808895,Salad,2,5.0,10.0,Cash,In-Store,2023-07-13
Txn_6405258,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-08-10
Txn_1224087,Coffee,5,2.0,10.0,Digital Wallet,Takeaway,2023-03-20
Txn_7727118,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-11-04
Txn_8413949,Juice,1,3.0,3.0,Credit Card,In-Store,2023-10-14
Txn_6541110,Cookie,3,1.0,3.0,Cash,In-Store,2023-12-30
Txn_6814891,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-06-26
Txn_9884180,Salad,1,5.0,5.0,Cash,Takeaway,2023-05-19
Txn_6775024,Coffee,2,2.0,4.0,Cash,In-Store,2023-01-30
Txn_6501361,Salad,5,5.0,25.0,Cash,In-Store,2023-01-17
Txn_4283360,Coffee,2,2.0,4.0,Credit Card,In-Store,2023-12-19
Txn_3956393,Cookie,4,1.0,4.0,Credit Card,In-Store,2023-01-14
Txn_9576057,Tea,5,1.5,7.5,Digital Wallet,Takeaway,2023-03-03
Txn_3779292,Salad,2,5.0,10.0,Credit Card,In-Store,2023-12-30
Txn_5848025,Tea,5,1.5,7.5,Credit Card,In-Store,2023-01-19
Txn_4818703,Cookie,2,1.0,2.0,Digital Wallet,Takeaway,2023-04-20
Txn_6431384,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-08-06
Txn_5530717,Juice,1,3.0,3.0,Credit Card,In-Store,2023-03-10
Txn_3100053,Cake,3,3.0,9.0,Cash,In-Store,2023-12-19
Txn_6504180,Smoothie,1,4.0,4.0,Digital Wallet,In-Store,2023-08-31
Txn_6378045,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-05-07
Txn_6266147,Juice,3,3.0,9.0,Credit Card,In-Store,2023-01-31
Txn_8815623,Coffee,2,2.0,4.0,Digital Wallet,In-Store,2023-02-03
Txn_3518789,Coffee,2,2.0,4.0,Digital Wallet,Takeaway,2023-12-01
Txn_4767006,Cake,1,3.0,3.0,Cash,Takeaway,2023-08-23
Txn_6572164,Cookie,4,1.0,4.0,Credit Card,Takeaway,2023-01-15
Txn_7524971,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-09-05
Txn_1700027,Smoothie,4,4.0,16.0,Digital Wallet,In-Store,2023-06-04
Txn_2409052,Sandwich,1,4.0,4.0,Credit Card,In-Store,2023-07-08
Txn_4849860,Tea,4,1.5,6.0,Credit Card,In-Store,2023-12-01
Txn_9511794,Cookie,1,1.0,1.0,Cash,Takeaway,2023-06-10
Txn_9024781,Smoothie,4,4.0,16.0,Cash,In-Store,2023-09-12
Txn_7771526,Juice,1,3.0,3.0,Cash,In-Store,2023-04-28
Txn_8591813,Coffee,3,2.0,6.0,Cash,Takeaway,2023-10-31
Txn_4095768,Salad,5,5.0,25.0,Digital Wallet,In-Store,2023-06-18
Txn_5534944,Tea,5,1.5,7.5,Credit Card,Takeaway,2023-01-26
Txn_7145259,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-11-11
Txn_2817018,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-04-25
Txn_6012446,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-07-20
Txn_4135134,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-08-11
Txn_2212234,Juice,2,3.0,6.0,Cash,In-Store,2023-12-22
Txn_4566012,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-05-10
Txn_5125382,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-12-26
Txn_1661068,Salad,3,5.0,15.0,Cash,Takeaway,2023-04-09
Txn_9549381,Juice,1,3.0,3.0,Digital Wallet,In-Store,2023-11-23
Txn_7812084,Sandwich,4,4.0,16.0,Cash,In-Store,2023-01-17
Txn_4552615,Cake,2,3.0,6.0,Cash,Takeaway,2023-04-09
Txn_6745856,Cake,4,3.0,12.0,Cash,In-Store,2023-06-16
Txn_3369191,Cookie,5,1.0,5.0,Cash,Takeaway,2023-02-07
Txn_4398750,Sandwich,2,4.0,8.0,Cash,In-Store,2023-05-28
Txn_9850541,Cookie,4,1.0,4.0,Cash,Takeaway,2023-09-02
Txn_4262142,Cake,2,3.0,6.0,Cash,Takeaway,2023-01-02
Txn_3589218,Salad,2,5.0,10.0,Credit Card,In-Store,2023-06-21
Txn_7303515,Salad,4,5.0,20.0,Cash,In-Store,2023-05-29
Txn_2436779,Cake,1,3.0,3.0,Credit Card,Takeaway,2023-05-24
Txn_2719734,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-05-22
Txn_8566668,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-12
Txn_8284384,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-06-05
Txn_2508499,Tea,3,1.5,4.5,Credit Card,In-Store,2023-02-22
Txn_4571510,Smoothie,3,4.0,12.0,Cash,Takeaway,2023-11-19
Txn_4742476,Coffee,2,2.0,4.0,Cash,In-Store,2023-10-27
Txn_8510436,Cake,1,3.0,3.0,Digital Wallet,In-Store,2023-07-19
Txn_7509630,Cookie,3,1.0,3.0,Cash,In-Store,2023-04-20
Txn_4977130,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-07-08
Txn_9284099,Cake,2,3.0,6.0,Digital Wallet,In-Store,2023-07-20
Txn_7454416,Tea,1,1.5,1.5,Credit Card,Takeaway,2023-12-07
Txn_7179013,Juice,5,3.0,15.0,Credit Card,In-Store,2023-05-06
Txn_7694559,Cookie,3,1.0,3.0,Cash,Takeaway,2023-05-05
Txn_5668193,Coffee,5,2.0,10.0,Cash,Takeaway,2023-08-14
Txn_1448501,Cake,4,3.0,12.0,Credit Card,Takeaway,2023-09-10
Txn_7139869,Tea,1,1.5,1.5,Cash,In-Store,2023-06-22
Txn_6419668,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-04-29
Txn_8810001,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-12-23
Txn_4439120,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-03-31
Txn_4613510,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-02-16
Txn_2044375,Salad,1,5.0,5.0,Cash,Takeaway,2023-01-05
Txn_6399545,Sandwich,4,4.0,16.0,Credit Card,Takeaway,2023-03-22
Txn_7416880,Cake,1,3.0,3.0,Credit Card,In-Store,2023-07-20
Txn_9617454,Smoothie,1,4.0,4.0,Digital Wallet,Takeaway,2023-08-22
Txn_6421446,Cake,2,3.0,6.0,Cash,Takeaway,2023-09-17
Txn_6805882,Cookie,4,1.0,4.0,Cash,In-Store,2023-09-04
Txn_5398922,Salad,1,5.0,5.0,Cash,In-Store,2023-01-10
Txn_3458602,Cake,2,3.0,6.0,Cash,In-Store,2023-11-18
Txn_1368769,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-06-02
Txn_4343848,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-07-16
Txn_7656355,Sandwich,3,4.0,12.0,Credit Card,Takeaway,2023-09-11
Txn_4434005,Cookie,1,1.0,1.0,Digital Wallet,In-Store,2023-03-20
Txn_9882625,Sandwich,1,4.0,4.0,Cash,In-Store,2023-03-26
Txn_2485272,Tea,4,1.5,6.0,Digital Wallet,Takeaway,2023-06-30
Txn_9592941,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-04-08
Txn_5279972,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-01-07
Txn_3986639,Salad,1,5.0,5.0,Credit Card,In-Store,2023-10-09
Txn_2915287,Salad,1,5.0,5.0,Digital Wallet,Takeaway,2023-01-16
Txn_1607471,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-01-03
Txn_1244739,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-09-13
Txn_6807913,Juice,3,3.0,9.0,Credit Card,Takeaway,2023-01-22
Txn_6438869,Juice,5,3.0,15.0,Credit Card,Takeaway,2023-10-30
Txn_2337113,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-11-19
Txn_2417721,Coffee,4,2.0,8.0,Credit Card,Takeaway,2023-10-20
Txn_8233101,Salad,2,5.0,10.0,Cash,In-Store,2023-02-12
Txn_1247244,Sandwich,1,4.0,4.0,Digital Wallet,In-Store,2023-12-27
Txn_4292280,Cake,4,3.0,12.0,Cash,Takeaway,2023-01-01
Txn_3670476,Tea,3,1.5,4.5,Cash,Takeaway,2023-03-25
Txn_4506936,Cookie,1,1.0,1.0,Credit Card,Takeaway,2023-03-20
Txn_2827994,Cake,5,3.0,15.0,Digital Wallet,In-Store,2023-12-04
Txn_7924635,Smoothie,5,4.0,20.0,Digital Wallet,Takeaway,2023-02-21
Txn_9723314,Coffee,4,2.0,8.0,Cash,In-Store,2023-10-10
Txn_3920436,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-11-19
Txn_8710758,Sandwich,3,4.0,12.0,Credit Card,In-Store,2023-01-12
Txn_4873180,Tea,5,1.5,7.5,Digital Wallet,In-Store,2023-01-17
Txn_2830671,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-11-08
Txn_5337074,Cookie,3,1.0,3.0,Credit Card,In-Store,2023-01-12
Txn_5793417,Sandwich,2,4.0,8.0,Digital Wallet,In-Store,2023-12-29
Txn_6585794,Smoothie,5,4.0,20.0,Credit Card,In-Store,2023-02-15
Txn_5721846,Cookie,3,1.0,3.0,Cash,Takeaway,2023-04-14
Txn_6487493,Salad,3,5.0,15.0,Cash,In-Store,2023-03-13
Txn_9395087,Tea,1,1.5,1.5,Cash,In-Store,2023-06-12
Txn_7738013,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-11-28
Txn_1461221,Salad,2,5.0,10.0,Cash,In-Store,2023-04-30
Txn_2056358,Coffee,3,2.0,6.0,Cash,In-Store,2023-09-17
Txn_1004184,Smoothie,1,4.0,4.0,Credit Card,In-Store,2023-05-18
Txn_2980632,Cookie,3,1.0,3.0,Credit Card,Takeaway,2023-01-14
Txn_5722123,Cake,4,3.0,12.0,Digital Wallet,Takeaway,2023-11-23
Txn_5927925,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-11-02
Txn_5101593,Cake,5,3.0,15.0,Credit Card,Takeaway,2023-01-25
Txn_1578981,Cake,1,3.0,3.0,Cash,In-Store,2023-05-15
Txn_7876388,Cookie,4,1.0,4.0,Cash,In-Store,2023-10-05
Txn_5939363,Tea,5,1.5,7.5,Credit Card,In-Store,2023-02-14
Txn_7811387,Cookie,5,1.0,5.0,Credit Card,Takeaway,2023-11-30
Txn_1884923,Coffee,4,2.0,8.0,Digital Wallet,Takeaway,2023-05-11
Txn_6035512,Cake,5,3.0,15.0,Cash,Takeaway,2023-02-19
Txn_1398769,Smoothie,1,4.0,4.0,Cash,In-Store,2023-06-02
Txn_9690711,Cookie,2,1.0,2.0,Credit Card,In-Store,2023-09-13
Txn_7595206,Sandwich,5,4.0,20.0,Credit Card,In-Store,2023-12-02
Txn_8424592,Smoothie,4,4.0,16.0,Credit Card,Takeaway,2023-11-09
Txn_7820220,Cake,3,3.0,9.0,Credit Card,In-Store,2023-03-16
Txn_5880883,Sandwich,5,4.0,20.0,Digital Wallet,In-Store,2023-02-02
Txn_4447856,Smoothie,2,4.0,8.0,Cash,Takeaway,2023-09-11
Txn_6613909,Cake,4,3.0,12.0,Credit Card,In-Store,2023-06-30
Txn_5331924,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-06-30
Txn_6580743,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-12-18
Txn_8361821,Tea,5,1.5,7.5,Cash,In-Store,2023-06-30
Txn_2103626,Juice,3,3.0,9.0,Cash,In-Store,2023-04-23
Txn_1891141,Juice,4,3.0,12.0,Digital Wallet,In-Store,2023-10-25
Txn_1252575,Tea,1,1.5,1.5,Digital Wallet,Takeaway,2023-10-16
Txn_5247378,Sandwich,2,4.0,8.0,Digital Wallet,Takeaway,2023-06-16
Txn_8304002,Juice,1,3.0,3.0,Credit Card,Takeaway,2023-05-02
Txn_7433308,Salad,4,5.0,20.0,Cash,Takeaway,2023-02-14
Txn_6991736,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-11-07
Txn_7334272,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-07-07
Txn_4705417,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-12-14
Txn_8145970,Juice,5,3.0,15.0,Digital Wallet,Takeaway,2023-10-26
Txn_6020552,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-01-14
Txn_6913384,Tea,3,1.5,4.5,Credit Card,Takeaway,2023-09-18
Txn_1445532,Coffee,3,2.0,6.0,Cash,Takeaway,2023-03-03
Txn_2563505,Sandwich,1,4.0,4.0,Cash,Takeaway,2023-10-27
Txn_5795475,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-09-21
Txn_5530097,Juice,2,3.0,6.0,Credit Card,Takeaway,2023-12-19
Txn_9094261,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-05-15
Txn_5661323,Cookie,2,1.0,2.0,Credit Card,Takeaway,2023-05-06
Txn_9697154,Tea,3,1.5,4.5,Credit Card,In-Store,2023-10-08
Txn_6381860,Coffee,1,2.0,2.0,Digital Wallet,In-Store,2023-08-21
Txn_6052901,Smoothie,5,4.0,20.0,Credit Card,Takeaway,2023-08-16
Txn_5537517,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-10-27
Txn_5496019,Cookie,5,1.0,5.0,Cash,In-Store,2023-11-26
Txn_3620122,Sandwich,1,4.0,4.0,Cash,In-Store,2023-05-06
Txn_8367716,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-02-03
Txn_8385321,Smoothie,2,4.0,8.0,Credit Card,Takeaway,2023-02-08
Txn_5345258,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-03-13
Txn_8932759,Smoothie,3,4.0,12.0,Credit Card,Takeaway,2023-09-01
Txn_3898665,Sandwich,2,4.0,8.0,Cash,Takeaway,2023-03-07
Txn_4808700,Cookie,4,1.0,4.0,Cash,Takeaway,2023-01-13
Txn_5776252,Tea,4,1.5,6.0,Cash,Takeaway,2023-08-11
Txn_5673476,Smoothie,4,4.0,16.0,Cash,Takeaway,2023-02-09
Txn_2031545,Juice,2,3.0,6.0,Digital Wallet,In-Store,2023-05-02
Txn_4676976,Smoothie,3,4.0,12.0,Digital Wallet,In-Store,2023-05-26
Txn_8560548,Sandwich,1,4.0,4.0,Credit Card,Takeaway,2023-09-02
Txn_1240476,Juice,2,3.0,6.0,Digital Wallet,Takeaway,2023-04-20
Txn_1585827,Cake,3,3.0,9.0,Credit Card,In-Store,2023-09-30
Txn_1990029,Tea,4,1.5,6.0,Credit Card,In-Store,2023-11-18
Txn_5796131,Smoothie,3,4.0,12.0,Digital Wallet,Takeaway,2023-09-30
Txn_3042768,Cookie,3,1.0,3.0,Digital Wallet,Takeaway,2023-09-07
Txn_4664329,Tea,2,1.5,3.0,Credit Card,Takeaway,2023-01-06
Txn_7442492,Salad,5,5.0,25.0,Credit Card,Takeaway,2023-07-23
Txn_8664335,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-06-12
Txn_5321145,Sandwich,5,4.0,20.0,Digital Wallet,Takeaway,2023-08-29
Txn_3884995,Juice,5,3.0,15.0,Cash,In-Store,2023-12-25
Txn_4178488,Sandwich,3,4.0,12.0,Cash,In-Store,2023-05-08
Txn_9073440,Sandwich,2,4.0,8.0,Credit Card,Takeaway,2023-08-28
Txn_4089355,Salad,2,5.0,10.0,Credit Card,Takeaway,2023-02-18
Txn_1882700,Tea,3,1.5,4.5,Digital Wallet,In-Store,2023-04-18
Txn_2112911,Salad,3,5.0,15.0,Digital Wallet,Takeaway,2023-09-18
Txn_1419669,Cake,5,3.0,15.0,Cash,Takeaway,2023-03-07
Txn_5453836,Smoothie,2,4.0,8.0,Credit Card,In-Store,2023-05-29
Txn_2274702,Cookie,5,1.0,5.0,Credit Card,In-Store,2023-12-11
Txn_8809853,Coffee,1,2.0,2.0,Digital Wallet,Takeaway,2023-10-29
